consensus,mec_count,role,elapsed_s,nodes,cpu_percent_median,cpu_percent_q1,cpu_percent_q3,mem_mb_median,mem_mb_q1,mem_mb_q3,blk_read_mb_median,blk_read_mb_q1,blk_read_mb_q3,blk_write_mb_median,blk_write_mb_q1,blk_write_mb_q3,net_rx_mb_median,net_rx_mb_q1,net_rx_mb_q3,net_tx_mb_median,net_tx_mb_q1,net_tx_mb_q3,files,aggregation,rolling_window_s,cpu_percent_median_smooth,mem_mb_median_smooth,blk_read_mb_median_smooth,blk_write_mb_median_smooth,net_rx_mb_median_smooth,net_tx_mb_median_smooth
qbft,30,consumer,37,24,3.625,2.7275,4.59875,413.85749999999996,350.24125000000004,493.0525,0.0585,0.023,1.8225,36.912000000000006,20.133,37.78825,125.0935,124.42975000000001,125.41912500000001,123.05199999999999,116.550875,139.60875000000001,24,per_node_median,5,2.2474999999999996,413.85749999999996,0.0585,36.906000000000006,124.98649999999999,123.05199999999999
qbft,30,consumer,38,24,3.0375,2.30125,3.635,413.66499999999996,350.07124999999996,492.735,0.0585,0.023,1.8225,37.1425,20.133,37.78825,124.98649999999999,124.39562500000001,125.24950000000001,123.05199999999999,115.066,139.60875000000001,24,per_node_median,5,2.2474999999999996,413.85749999999996,0.0585,36.906000000000006,125.0935,123.05199999999999
qbft,30,consumer,39,24,2.1975,0.645,3.4875,413.8875,350.0725,492.87,0.0565,0.023,1.8225,36.770250000000004,20.133,37.795,125.0935,124.345875,125.419375,123.05199999999999,114.404375,139.60875000000001,24,per_node_median,5,2.2474999999999996,413.8775,0.0585,36.912000000000006,125.0935,123.05199999999999
qbft,30,consumer,40,24,2.2474999999999996,0.80375,3.1687499999999997,413.91999999999996,350.035,492.74375,0.0585,0.023,1.8225,36.770250000000004,20.133,37.795,125.14675,124.555375,125.43125,123.20025,116.17399999999999,139.823,24,per_node_median,5,2.2474999999999996,413.8875,0.0585,36.923,125.14675,123.20025
qbft,30,consumer,41,24,2.18,0.70375,3.24625,413.8775,350.065,492.72875,0.0585,0.023,1.8225,36.923,20.133,37.796499999999995,125.14675,124.555375,125.514875,124.023,115.2235,139.823,24,per_node_median,5,2.2474999999999996,413.91999999999996,0.0585,36.923,125.14675,123.40925
qbft,30,consumer,42,24,27.775,21.486250000000002,32.21625,413.9625,349.1175,492.58,0.0585,0.023,1.8225,36.93175,20.133,37.796499999999995,125.292,124.711875,125.56662499999999,123.40925,115.34075,140.044125,24,per_node_median,5,11.1675,413.9625,0.0585,36.93175,125.292,123.4805
qbft,30,consumer,43,24,40.3275,33.88875,44.313750000000006,415.71,350.0125,494.76375,0.0585,0.023,1.8225,36.93175,20.133,37.796499999999995,125.37075,124.77787500000001,125.700875,123.4805,116.37212500000001,140.102625,24,per_node_median,5,11.1675,414.54499999999996,0.0585,36.93175,125.37075,123.493
qbft,30,consumer,44,24,11.1675,10.3275,16.24,414.54499999999996,348.93874999999997,492.5675,0.0585,0.023,1.8225,36.93175,20.133,37.798874999999995,125.4365,124.84549999999999,125.70012500000001,123.493,115.480375,140.16025000000002,24,per_node_median,5,11.1675,414.97249999999997,0.0585,36.93175,125.4365,123.4805
qbft,30,consumer,45,24,6.5649999999999995,5.54375,7.9937499999999995,414.97249999999997,348.79125,485.5625,0.0585,0.023,1.8225,36.93175,20.133,37.798874999999995,125.49575,124.76075,125.89824999999999,123.797,115.451875,140.461375,24,per_node_median,5,11.1675,415.71,0.0585,36.93175,125.49575,123.493
qbft,30,consumer,46,24,10.175,7.74625,17.74625,416.3975,349.36,492.76125,0.0585,0.023,1.8225,37.04575,20.133,37.8005,125.65275000000001,124.93287500000001,125.99425,123.35375,115.799375,140.52975,24,per_node_median,5,11.1675,416.3975,0.0585,37.04575,125.65275000000001,123.797
qbft,30,consumer,47,24,59.0475,52.168749999999996,67.72125,416.8225,351.36375,494.11750000000006,0.0585,0.023,1.8225,37.04975,20.133,37.635875,126.0445,125.4855,126.44,124.3455,116.010875,140.95175,24,per_node_median,5,55.6025,416.7575,0.0585,37.04975,126.0445,124.3455
qbft,30,consumer,48,24,55.6025,48.71375,64.23500000000001,416.7575,351.68625000000003,493.45625,0.0605,0.023,1.8225,37.04975,20.133,37.87025,126.4555,125.808875,126.764625,124.55775,117.36387500000001,141.16224999999997,24,per_node_median,5,59.0475,416.8225,0.0585,37.04975,126.4555,124.55775
qbft,30,consumer,49,24,69.47999999999999,62.72875,74.82124999999999,418.1325,352.5475,494.02874999999995,0.0585,0.023,1.8225,37.04975,20.133,37.635875,126.617,126.019375,126.9095,124.7435,116.63037500000002,141.368125,24,per_node_median,5,59.795,418.1325,0.0585,37.04975,126.617,124.7435
qbft,30,consumer,50,24,70.91,62.47624999999999,75.29625,422.375,354.3175,495.06500000000005,0.0585,0.023,1.8225,36.98225,20.133,37.811499999999995,126.907,126.34637500000001,127.393125,125.35775,116.9555,141.844,24,per_node_median,5,59.795,421.53,0.0585,37.04975,126.907,125.35775
qbft,30,consumer,51,24,59.795,40.3975,69.57374999999999,421.5925,353.87750000000005,492.25,0.0585,0.023,1.8225,37.15125,20.133,37.815875,127.34049999999999,126.740125,127.619125,125.97075,117.37062500000002,142.11100000000002,24,per_node_median,5,64.435,421.5925,0.0585,37.04975,127.34049999999999,125.7805
qbft,30,consumer,52,24,39.66,33.19375,44.3275,421.53,354.27875000000006,491.68375000000003,0.0585,0.023,1.8225,36.89825,20.133,37.815875,127.46875,126.666,127.895,125.7805,117.351625,141.781,24,per_node_median,5,59.795,422.375,0.0585,37.15125,127.46875,125.97075
qbft,30,consumer,53,24,64.435,47.215,71.16,422.5675,354.03499999999997,496.135,0.0585,0.023,1.8225,37.493,20.133,37.936375,127.94175,127.461375,128.312,126.004,117.882125,143.084375,24,per_node_median,5,39.66,422.5675,0.0585,37.1845,127.94175,126.004
qbft,30,consumer,54,24,33.19,23.081249999999997,43.45875,424.62,355.3825,495.14,0.0585,0.023,1.8225,37.1845,20.133,37.707875,128.01049999999998,127.32487499999999,128.3515,126.01225,118.89125,142.650125,24,per_node_median,5,33.19,423.88750000000005,0.0585,37.283,128.01049999999998,126.01225
qbft,30,consumer,55,24,11.3325,10.26625,13.146249999999998,426.12,354.6875,494.7725,0.0585,0.023,1.8225,37.283,20.133,37.8215,128.15699999999998,127.633625,128.58612499999998,127.06075,118.17712499999999,143.08837499999998,24,per_node_median,5,25.720000000000002,423.88750000000005,0.0585,37.283,128.15699999999998,126.46775
qbft,30,consumer,56,24,8.2675,6.97,9.14375,423.88750000000005,353.735,494.91125,0.0585,0.023,1.8225,37.283,20.133,37.8215,128.3095,127.75175,128.62575,126.46775,118.37762500000001,143.095125,24,per_node_median,5,17.085,424.0425,0.0585,37.283,128.3095,126.92325
qbft,30,consumer,57,24,25.720000000000002,19.01375,30.96,423.65999999999997,353.7975,495.28000000000003,0.0585,0.023,1.8225,37.287,20.133,37.936875,128.57225,127.914375,129.090875,127.03275,118.51125,143.499125,24,per_node_median,5,11.3325,423.88750000000005,0.0585,37.287,128.57225,126.93575
qbft,30,consumer,58,24,17.085,12.7225,27.76625,424.0425,354.49625000000003,494.0325,0.0585,0.023,1.8225,37.457,20.133,37.8215,128.7245,128.11312499999997,128.993125,126.92325,118.822,143.54700000000003,24,per_node_median,5,10.7125,423.65999999999997,0.0585,37.38575,128.7245,126.93575
qbft,30,consumer,59,24,10.7125,9.58375,11.67125,422.2325,353.35375,495.56375,0.0565,0.023,1.8225,37.38575,20.133,37.942375,128.78224999999998,127.507,129.1835,126.93575,118.651625,142.94912499999998,24,per_node_median,5,10.7125,423.65999999999997,0.0585,37.38575,128.78224999999998,127.03275
qbft,30,consumer,60,24,7.8725,6.755000000000001,8.82375,423.39250000000004,353.685,493.8275,0.0595,0.023,1.8225,37.469750000000005,20.133,37.9675,129.05624999999998,128.414375,129.425375,127.15625,119.993,143.776125,24,per_node_median,5,10.7125,423.81,0.0595,37.457,128.94075,127.15625
qbft,30,consumer,61,24,7.2075,6.5775,8.205,423.81,353.6875,493.785,0.0595,0.023,1.8225,37.366,20.133,37.9675,128.94075,128.205625,129.219125,127.16975000000001,119.05275,143.78525,24,per_node_median,5,9.8975,423.81,0.0595,37.457,129.0245,127.15625
qbft,30,consumer,62,24,13.305,9.33125,18.75,425.3675,354.2075,496.58500000000004,0.0595,0.023,1.8225,37.493,20.133,38.089375000000004,129.23225000000002,128.632125,129.68574999999998,128.19675,119.203,144.011,24,per_node_median,5,9.36,425.3675,0.0595,37.469750000000005,129.05624999999998,127.15625
qbft,30,consumer,63,24,9.8975,8.5725,12.44625,425.7025,354.1975,495.09125,0.0595,0.023,1.8225,37.457,20.133,38.081875,129.0245,127.07025,129.434,124.26624999999999,119.254125,145.071,24,per_node_median,5,9.36,425.7025,0.0595,37.493,129.1775,127.16975000000001
qbft,30,consumer,64,24,9.36,6.734999999999999,11.344999999999999,425.97249999999997,354.21125,494.03499999999997,0.0595,0.023,1.8225,37.493,20.133,38.110375,129.1775,128.56187500000001,129.55837499999998,126.90825000000001,119.268375,144.03312499999998,24,per_node_median,5,9.36,425.7025,0.0595,37.493,129.23225000000002,127.876
qbft,30,consumer,65,24,7.2825,6.3025,8.85125,425.995,353.49625,492.8275,0.0595,0.023,1.8225,37.493,20.133,38.387625,129.39,128.63225,129.66412499999998,127.876,119.48487500000002,144.26837500000002,24,per_node_median,5,9.36,425.7025,0.0595,37.493,129.39,127.827
qbft,30,consumer,66,24,7.2225,6.0337499999999995,7.871250000000001,425.075,353.4575,494.31125,0.0595,0.023,1.8225,37.500750000000004,20.133,38.51325,129.43875,128.883375,130.018875,131.1855,119.494375,145.2905,24,per_node_median,5,8.28,425.405,0.0595,37.500750000000004,129.43875,127.8375
qbft,30,consumer,67,24,9.97,7.5337499999999995,14.705,425.405,353.2875,494.3125,0.0595,0.023,1.8225,37.500750000000004,20.133,38.51325,129.65050000000002,129.095875,129.957875,127.827,119.667375,144.482375,24,per_node_median,5,7.2825,425.395,0.0595,37.500750000000004,129.62599999999998,127.876
qbft,30,consumer,68,24,8.28,7.1899999999999995,9.62875,425.3925,353.315,494.51625,0.0625,0.023,1.8225,37.961,20.133,38.51325,129.62599999999998,128.860875,129.978625,127.8375,119.46625,144.492625,24,per_node_median,5,7.2225,425.395,0.0595,37.500750000000004,129.6335,127.87925
qbft,30,consumer,69,24,6.8575,6.061250000000001,9.03125,425.395,352.84625,495.75125,0.0595,0.023,1.8225,37.296,20.133,38.388,129.6335,128.395,130.13187499999998,127.87925,118.76925,144.504625,24,per_node_median,5,6.8575,425.395,0.0615,37.5235,129.65050000000002,127.8375
qbft,30,consumer,70,24,6.4025,5.57625,7.248749999999999,425.3975,352.81624999999997,496.30875000000003,0.0615,0.023,1.8225,37.5235,20.133,38.51325,129.8965,129.32925,130.20175,128.05575,119.886875,144.74925000000002,24,per_node_median,5,6.8575,425.3925,0.0615,37.546,129.723,127.87925
qbft,30,consumer,71,24,5.835,5.643750000000001,6.52375,425.345,352.81624999999997,496.30375000000004,0.0615,0.023,1.8225,37.546,20.133,38.51325,129.723,128.62125,130.076625,127.46249999999999,119.66125,144.758125,24,per_node_median,5,6.8575,425.345,0.0615,37.5235,129.72775000000001,128.05575
qbft,30,consumer,72,24,8.2575,6.932500000000001,9.97,424.3975,353.1925,497.6275,0.0615,0.023,1.8225,37.963,20.133,38.51325,130.04775,129.25275,130.406,128.31825,120.13487500000001,144.992,24,per_node_median,5,6.4025,425.0925,0.0615,37.546,129.74125,128.05575
qbft,30,consumer,73,24,7.9175,7.10375,8.556249999999999,425.0925,352.805,497.8,0.0615,0.023,1.8225,37.3095,20.133,38.51325,129.72775000000001,126.329625,130.32762499999998,128.13275000000002,120.142,145.001125,24,per_node_median,5,6.1925,424.3975,0.0615,37.963,129.74125,128.13275000000002
qbft,30,consumer,74,24,6.1925,5.4725,7.267499999999999,422.135,352.90875,499.3475,0.0615,0.023,1.8225,38.046,20.133,38.530625,129.74125,127.98,130.29925,125.72325000000001,118.68225000000001,145.013,24,per_node_median,5,6.1925,422.135,0.0615,38.046,130.04775,128.31825
qbft,30,consumer,75,24,5.7325,5.2325,6.27,421.9425,352.84499999999997,499.27,0.0615,0.023,1.8225,38.1835,20.133,38.57225,130.2725,129.50487499999997,130.525125,128.56525,120.371375,145.17525,24,per_node_median,5,6.1925,421.9425,0.0615,38.1835,130.2725,128.56525
qbft,30,consumer,76,24,5.9025,4.9399999999999995,6.05125,421.895,352.84499999999997,499.68,0.0615,0.023,1.8225,38.2385,20.133,38.70025,130.279,129.515375,130.541625,128.5735,120.37825000000001,145.1835,24,per_node_median,5,6.1925,421.90999999999997,0.0615,38.2385,130.279,128.5735
qbft,30,consumer,77,24,7.300000000000001,5.7775,8.80625,421.90999999999997,352.73125,499.27250000000004,0.0615,0.023,1.8225,38.35775,20.133,38.71225,130.5255,129.8735,130.952,128.928,120.58012500000001,145.39075,24,per_node_median,5,5.9025,421.90999999999997,0.0615,38.2385,130.5255,128.928
qbft,30,consumer,78,24,6.272500000000001,5.5375,6.952500000000001,421.8575,352.76625,499.45375,0.0625,0.023,1.8225,38.2385,20.133,38.714,130.58225,129.882,130.98575,129.713,121.57400000000001,145.398375,24,per_node_median,5,5.9025,421.9,0.0615,38.2385,130.5255,128.928
qbft,30,consumer,79,24,4.505,3.7474999999999996,5.465,424.345,352.37625,500.62375,0.0615,0.023,1.8225,38.24425,20.133,38.834,130.58524999999997,130.011875,131.07575,129.39024999999998,121.5775,145.403,24,per_node_median,5,4.505,421.90999999999997,0.0615,38.2385,130.58225,129.39024999999998
qbft,30,consumer,80,24,4.2675,3.20125,4.4399999999999995,421.9,352.1875,500.625,0.0615,0.023,1.8225,38.2385,20.133,38.859500000000004,130.37675000000002,128.5855,130.9165,126.9625,120.789875,145.58637499999998,24,per_node_median,5,4.305,421.9375,0.0615,38.2385,130.58524999999997,129.39024999999998
qbft,30,consumer,81,24,3.88,3.505,4.25125,421.975,352.315,500.66999999999996,0.0615,0.023,1.8225,37.842,20.133,38.7335,130.72899999999998,130.0705,130.98075,129.60375,120.789875,145.58637499999998,24,per_node_median,5,4.2675,421.9375,0.0615,37.9835,130.72899999999998,129.224
qbft,30,consumer,82,24,4.305,3.2699999999999996,5.42125,421.9375,352.58124999999995,498.31874999999997,0.0605,0.023,1.8225,37.9835,20.133,38.57825,130.74075,128.7645,131.17299999999997,129.13225,120.093,145.76162499999998,24,per_node_median,5,3.88,421.9375,0.0605,37.93575,130.72899999999998,129.13225
qbft,30,consumer,83,24,3.31,2.9825,3.7037500000000003,421.925,352.47,498.37625,0.0605,0.023,1.8225,37.93575,20.133,38.567499999999995,130.8765,128.7645,131.21862499999997,129.224,119.531,145.30599999999998,24,per_node_median,5,3.31,421.9375,0.0605,37.93575,130.74075,129.224
qbft,30,consumer,84,24,2.535,1.07375,3.4775,424.485,352.36125,496.71375,0.0585,0.023,1.8225,36.465999999999994,20.133,38.49275,130.43975,121.940125,131.2635,128.90025,108.43662499999999,145.50212499999998,24,per_node_median,5,2.535,421.9375,0.0605,37.9835,130.8765,129.224
qbft,30,consumer,85,24,2.26,0.63375,3.2112499999999997,418.095,352.03625,494.39750000000004,0.0585,0.023,1.8225,38.051,20.133,39.949,137.08,133.004625,141.39524999999998,141.92425,116.76175,152.76925,24,per_node_median,5,2.52,421.925,0.0605,38.0355,137.08,138.517
qbft,30,consumer,86,24,2.52,0.89,3.21625,423.20500000000004,351.88125,495.8025,0.11499999999999999,0.023,1.8225,38.0355,20.133,39.949,137.29950000000002,128.218125,138.231,138.517,116.392,153.876,24,per_node_median,5,2.52,421.82,0.109,38.051,137.08,141.92425
qbft,30,consumer,87,24,2.485,0.97,4.827500000000001,421.82,350.65250000000003,485.5175,0.109,0.023,1.8225,38.8245,20.133,40.11525,137.08,125.68925,139.52212500000002,150.485,123.09625,154.03050000000002,24,per_node_median,5,2.485,421.82,0.109,38.600750000000005,137.29950000000002,148.83800000000002
qbft,30,consumer,88,24,2.5775,1.79,3.34,418.09,351.88125,489.1775,0.109,0.023,1.8225,38.600750000000005,20.133,40.197,137.69549999999998,135.065875,143.745125,148.83800000000002,133.503,154.419,24,per_node_median,5,2.52,421.82,0.11499999999999999,38.8245,137.547,150.485
qbft,30,consumer,89,24,2.4450000000000003,1.65,4.1675,422.0725,351.4275,479.23,0.11499999999999999,0.023,1.8225,38.84,20.133,41.011,137.547,131.471,149.90937499999998,151.2785,133.648375,154.52100000000002,24,per_node_median,5,2.485,421.82,0.11499999999999999,38.84,137.69549999999998,151.2785
qbft,30,consumer,90,24,2.6550000000000002,0.6675,4.0024999999999995,419.21500000000003,351.98875,495.53125000000006,0.11499999999999999,0.023,1.8225,40.12125,20.133,45.055375,140.76225,137.47299999999998,167.366,153.85125,138.13549999999998,160.490625,24,per_node_median,5,2.5775,422.0725,0.11499999999999999,40.01675,140.40375,153.85125
qbft,30,consumer,91,24,2.3,0.8274999999999999,3.0725,428.13,351.95875,494.615,0.11499999999999999,0.023,1.8225,40.38,20.133,46.327875000000006,140.40375,132.00662499999999,171.3945,154.31799999999998,136.7765,193.226,24,per_node_median,5,2.6550000000000002,426.11,0.11499999999999999,40.01675,140.76225,154.31799999999998
qbft,30,consumer,92,24,6.1899999999999995,2.915,40.427499999999995,426.8575,351.79,502.85,0.11499999999999999,0.023,1.8225,40.01675,20.133,54.717375,143.40475,132.00662499999999,223.460125,156.18125,136.7765,226.80925,24,per_node_median,5,3.09,426.11,0.11499999999999999,40.01675,143.40475,156.18125
qbft,30,consumer,93,24,5.22,2.9425,15.88625,426.11,351.8875,500.92,0.11224999999999999,0.023,1.8225,39.534499999999994,20.133,56.4315,154.13825,136.260875,245.846,185.50400000000002,134.186,228.2835,24,per_node_median,5,3.09,426.11,0.11499999999999999,40.01675,154.13825,185.50400000000002
qbft,30,consumer,94,24,3.09,2.27625,3.8375000000000004,426.09000000000003,351.275,510.3925,0.11699999999999999,0.023,1.8225,39.65025,20.133,57.04225,190.4855,137.9775,246.6335,188.40725,135.7235,230.47425,24,per_node_median,5,3.09,426.09000000000003,0.11699999999999999,40.01675,190.4855,188.40725
qbft,30,consumer,95,24,2.18,0.6587500000000001,3.1725000000000003,426.09000000000003,352.27375,519.8025,0.11699999999999999,0.023,1.8225,44.35175,20.133,56.83775,241.6765,143.5375,246.92875,218.5865,139.24675000000002,232.0705,24,per_node_median,5,3.09,426.09000000000003,0.11699999999999999,39.891,230.399,188.40725
qbft,30,consumer,96,22,2.13,0.5237499999999999,2.9000000000000004,426.09000000000003,345.90999999999997,478.425,0.172,0.023,2.0135,44.47475,20.133,56.87675,244.303,143.803375,247.09625,217.70850000000002,139.2725,232.2435,22,per_node_median,5,3.09,426.09000000000003,0.156,44.1975,230.399,188.40725
qbft,30,consumer,97,19,17.95,2.7525,34.61,388.75,337.175,453.56,0.156,0.023,2.2015000000000002,39.891,15.099499999999999,56.662000000000006,230.399,131.9845,247.494,187.679,115.32650000000001,252.88,19,per_node_median,5,2.18,388.75,0.156,44.1975,241.6765,187.679
qbft,30,consumer,98,17,3.7,1.98,13.92,372.83,330.48,448.6,0.156,0.023,2.676,44.1975,10.066,56.609,230.399,166.919,246.731,185.764,138.239,275.713,17,per_node_median,5,2.13,380.745,0.156,39.891,241.9835,187.679
qbft,30,consumer,99,16,1.85,0.4525,3.82375,380.745,337.4625,453.71875,0.111,0.023,2.68075,32.16525,10.066,56.79875,241.9835,182.187375,246.9205,185.6055,142.6065,276.694,16,per_node_median,5,1.885,372.83,0.156,32.16525,241.9835,187.679
qbft,30,consumer,100,14,1.885,0.755,3.2075,362.645,331.105,443.9325,0.172,0.024,2.69025,20.133,10.066,56.818250000000006,246.3405,197.43650000000002,247.383,229.0195,148.37825,275.029,14,per_node_median,5,1.885,368.92,0.156,20.133,246.3405,229.0195
qbft,30,consumer,101,13,1.78,1.69,1.94,368.92,342.09,443.94,0.156,0.023,2.695,20.133,10.066,56.828,247.065,245.981,248.03,243.557,168.43349999999998,273.37,13,per_node_median,5,1.885,368.92,0.156,20.133,247.065,243.557
qbft,30,consumer,102,12,3.1050000000000004,0.5874999999999999,30.747500000000002,362.345,338.5075,443.945,0.172,0.026,3.8845,20.133,10.066,56.847500000000004,247.297,246.85725,248.198,245.497,159.429,273.53075,12,per_node_median,5,1.885,368.92,0.156,20.133,247.297,245.497
qbft,30,consumer,103,11,21.19,2.285,29.564999999999998,379.5,347.90999999999997,443.95,0.156,0.025,2.6855,20.133,10.066,56.867000000000004,247.498,247.129,248.0745,247.658,242.701,273.5855,11,per_node_median,5,1.78,379.5,0.156,20.133,247.43849999999998,247.658
qbft,30,consumer,104,10,1.68,0.41250000000000003,1.815,386.81,356.38750000000005,443.955,0.111,0.024,2.0540000000000003,38.3065,10.066,56.8865,247.43849999999998,247.087,247.73275,260.074,243.48775,273.64025,10,per_node_median,5,1.835,379.5,0.111,20.133,247.43849999999998,247.658
